doc_id,contents,metadata
24257113-3a53-4b0c-a5b2-8c7218de7ed3,"1609

2212152200000003807

[별첨2] 표 102. 6대질병 분류표 1611

SHINHAN LIFE 1612

2212152200000003808

[별첨2] 표 102. 6대질병 분류표 1613

2212152200000003809

[별첨2] 표 110. 뇌졸중 분류표 1615

2212152200000003810

[별첨2] 표 118. 급여 6대질병진단검사 분류표 1617

SHINHAN LIFE 1618","{'source': 'processed_txt/판매약관_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_240503_수정_P1618.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702708)}"
0c2cfa2b-599a-4094-8042-509f11a2b275,"### 신한간편가입큐브종합건강보장보험 신한간편가입큐브종합건강보장보험무배당 해약환급금 미지급형) 미지급형(무배당,해약환급금

신한간편가입큐브종합건강보장보험 신한간편가입큐브종합건강보장보험

무배당 해약환급금 미지급형) 미지급형

(무배당,

해약환급금
신한라이프생명보험주식회사 신한라이프생명보험주식회사

신한라이프생명보험주식회사 신한라이프생명보험주식회사

#### 사 업 방 법 서 서사법방업

사 업 방 법 서 서

사

법

방

업

## 사업방법서 별지 별지사업방법서

사업방법서 별지 별지

사업방법서
## 신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형 미지급형)신한간편가입큐브종합건강보장보험 무배당해약환급금

신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형 미지급형)

신한간편가입큐브종합건강보장보험 무배당

해약환급금
## １. 보험종목의 명칭 명칭１보험종목의

１. 보험종목의 명칭 명칭

１

보험종목의","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702711)}"
ea3007ca-38ee-41d9-a565-5c9880998b2a,"구 분 분구
명칭명칭
보험종목보험종목
주계약주계약
신한간편가입큐브종합건강보장보험(무배당, 무배당 신한간편가입큐브종합건강보장보험 해약환급금 미지급형 미지급형)/ 해약환급금 신한간편가입큐브종합건강보장보험 무배당 신한간편가입큐브종합건강보장보험(무배당)
해약환급금 미지급형 미지급형/ 해약환급금 일반형일반형
간편심사(335)형 형 간편심사","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702714)}"
fe733f4a-0026-460c-81f6-0aa1c19592f7,"해약환급금 미지급형 미지급형/ 해약환급금 일반형일반형
간편심사(335)형 형 간편심사
㈜ 1. “일반형”의 경우 “해약환급금 미지급형”과 동일한 보장내용으로 해약환급금 산출시 해지율을 적용하 적용하㈜동일한해약환급금해약환급금미지급형 과보장내용으로경우해지율을산출시일반형 의지 않은 상품이며, 당사에서 판매하지 않고 “해약환급금 미지급형 과 비교·안내를 위한 종목으로 운 운위한당사에서지않은판매하지미지급형”과않고비교 안내를해약환급금종목으로상품이며영한다영한다.신한간편가입올터치종합건강보장보험 무배당 해약환급금 해약환급금판매시 보험종목의 명칭은 “신한간편가입올터치종합건강보장보험(무배당,2. 통신판매채널 판매시보험종목의통신판매채널명칭은미지급형 으로 한다 한다.미지급형)”으로※ 통신판매채널은 대면영업을 병행하지 않는 아웃바운드TM 및 인바운드 을 의미한다 의미한다.대면영업을인바운드TM을병행하지통신판매채널은않는아웃바운드※및","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702717)}"
14a9d6a1-be58-43f3-8c93-ab952754a686,"㈜ 1. “일반형”의 경우 “해약환급금 미지급형”과 동일한 보장내용으로 해약환급금 산출시 해지율을 적용하 적용하

㈜

동일한

해약환급금

해약환급금

미지급형 과

보장내용으로

경우

해지율을

산출시

일반형 의

지 않은 상품이며, 당사에서 판매하지 않고 “해약환급금 미지급형 과 비교·안내를 위한 종목으로 운 운

위한

당사에서

지

않은

판매하지

미지급형”과

않고

비교 안내를

해약환급금

종목으로

상품이며

영한다영한다.

신한간편가입올터치종합건강보장보험 무배당 해약환급금 해약환급금

판매시 보험종목의 명칭은 “신한간편가입올터치종합건강보장보험(무배당,

2. 통신판매채널 판매시

보험종목의

통신판매채널

명칭은

미지급형 으로 한다 한다.

미지급형)”으로

※ 통신판매채널은 대면영업을 병행하지 않는 아웃바운드TM 및 인바운드 을 의미한다 의미한다.

대면영업을

인바운드TM을

병행하지

통신판매채널은

않는

아웃바운드

※","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702720)}"
1e1419cf-4b9b-4cde-bf51-e06719bf2580,"미지급형 으로 한다 한다.

미지급형)”으로

※ 통신판매채널은 대면영업을 병행하지 않는 아웃바운드TM 및 인바운드 을 의미한다 의미한다.

대면영업을

인바운드TM을

병행하지

통신판매채널은

않는

아웃바운드

※

및
보험기간 보험료 납입기간 피보험자 가입나이 및 보험료 납입주기 납입주기납입기간,2. 보험기간,보험료피보험자및가입나이보험료

보험기간 보험료 납입기간 피보험자 가입나이 및 보험료 납입주기 납입주기

납입기간,

2. 보험기간,

보험료

피보험자

및

가입나이

보험료

가입가능 조건 조건 가입가능
유형유형1
유형유형2
보험기간보험기간
보험료 보험료 납입기간납입기간
남자나이남자나이
여자나이여자나이
보험료보험료 납입주기납입주기
해약환급해약환급 금 금 미지급형미지급형
-
종신종신
10/15/ 20/25/30 년납년납
만15세 ∼ Min(80, 90­년납)세세 년납 ∼ 만 세
월납월납
## 3. 의무가입에 관한 사항 사항의무가입에관한

3. 의무가입에 관한 사항 사항

의무가입에","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702722)}"
dbbbd83f-8101-49a6-9bf9-670191089d06,"3. 의무가입에 관한 사항 사항

의무가입에

관한

### 해당사항 없음 없음해당사항

해당사항 없음 없음

해당사항

특약 가입 간 의무가입사항은 해당 특약 사업방법서에서 정한 방법에 따라 운영되며 운영되며,따라정한다만 특약사업방법서에서의무가입사항은가입다만,특약간해당방법에관련내용은 상품설명서 등 보험안내자료에 기재한다 기재한다.등상품설명서관련내용은보험안내자료에

특약 가입 간 의무가입사항은 해당 특약 사업방법서에서 정한 방법에 따라 운영되며 운영되며,

따라

정한

다만 특약

사업방법서에서

의무가입사항은

가입

다만,

특약

간

해당

방법에

관련내용은 상품설명서 등 보험안내자료에 기재한다 기재한다.

등

상품설명서

관련내용은

보험안내자료에
## 4. 배당에 관한 사항 사항관한배당에

4. 배당에 관한 사항 사항

관한

배당에

해당사항 없음 없음

해당사항
## 보험료에 관한 사항 사항관한5. 보험료에

보험료에 관한 사항 사항

관한

5. 보험료에","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702725)}"
03c5bc18-6625-44ca-a470-72972da7c871,"4. 배당에 관한 사항 사항

관한

배당에

해당사항 없음 없음

해당사항
## 보험료에 관한 사항 사항관한5. 보험료에

보험료에 관한 사항 사항

관한

5. 보험료에

보험료는 이 계약의 「보험료 및 해약환급금 산출방법서」에서 정한 방법에 따라 피보험자의 피보험자의방법에계약의이해약환급금산출방법서」에서및보험료는따라정한「보험료

보험료는 이 계약의 「보험료 및 해약환급금 산출방법서」에서 정한 방법에 따라 피보험자의 피보험자의

방법에

계약의

이

해약환급금

산출방법서」에서

및

보험료는

따라

정한

「보험료
신한간편가입큐브종합건강보장보험 무배당 해약환급금 - 미지급형) 미지급형신한간편가입큐브종합건강보장보험(무배당,해약환급금- 1 1--

신한간편가입큐브종합건강보장보험 무배당 해약환급금 - 미지급형) 미지급형

신한간편가입큐브종합건강보장보험(무배당,

해약환급금

- 1 1

-

-

사업방법서 사업방법서

사업방법서 사업방법서","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702728)}"
119b479e-69e4-45d0-a8d1-14d4348ac24c,"신한간편가입큐브종합건강보장보험 무배당 해약환급금 - 미지급형) 미지급형

신한간편가입큐브종합건강보장보험(무배당,

해약환급금

- 1 1

-

-

사업방법서 사업방법서

사업방법서 사업방법서

성별 나이, 보험기간 보험료 납입기간 및 보험료 납입주기 등에 따라 산출된 금액을 말한다 말한다.나이성별,보험기간,산출된납입기간납입주기금액을보험료및따라보험료등에

성별 나이, 보험기간 보험료 납입기간 및 보험료 납입주기 등에 따라 산출된 금액을 말한다 말한다.

나이

성별,

보험기간,

산출된

납입기간

납입주기

금액을

보험료

및

따라

보험료

등에
## 6. 보험료 할인에 관한 사항 사항관한보험료할인에

6. 보험료 할인에 관한 사항 사항

관한

보험료

할인에

### 가. 큐브고객사랑 가족할인 가족할인가큐브고객사랑

가. 큐브고객사랑 가족할인 가족할인

가

큐브고객사랑","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702731)}"
90a9c9d4-e8cd-47e2-8551-3b50f1a9458a,"6. 보험료 할인에 관한 사항 사항

관한

보험료

할인에

### 가. 큐브고객사랑 가족할인 가족할인가큐브고객사랑

가. 큐브고객사랑 가족할인 가족할인

가

큐브고객사랑

경우에는 신청일 이후 “계약 계약회사는 계약자가 아래의 조건을 만족하는 계약을 체결하는 경우에는회사는아래의조건을이후신청일계약자가계약을만족하는체결하는일부터 5년 계약해당일의 전일까지 납입하기로 한 보험료(신청일 이후 납입하는 보험료 보험료전일까지납입하는계약해당일의일부터이후납입하기로보험료 신청일년한영업보험료(특약의 영업보험료 포함 의부터 제60회차 보험료까지를 말함 를 납입 시 영업보험료 특약의부터시포함)의말함)”를보험료까지를영업보험료제 회차납입5%를 할인한다. 할인한다를

경우에는 신청일 이후 “계약 계약

회사는 계약자가 아래의 조건을 만족하는 계약을 체결하는 경우에는

회사는

아래의

조건을

이후

신청일

계약자가

계약을

만족하는

체결하는","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702734)}"
2652ba39-a3dc-45f0-9af8-40f000a1c7bb,"경우에는 신청일 이후 “계약 계약

회사는 계약자가 아래의 조건을 만족하는 계약을 체결하는 경우에는

회사는

아래의

조건을

이후

신청일

계약자가

계약을

만족하는

체결하는

일부터 5년 계약해당일의 전일까지 납입하기로 한 보험료(신청일 이후 납입하는 보험료 보험료

전일까지

납입하는

계약해당일의

일부터

이후

납입하기로

보험료 신청일

년

한

영업보험료(특약의 영업보험료 포함 의

부터 제60회차 보험료까지를 말함 를 납입 시 영업보험료 특약의

부터

시

포함)의

말함)”를

보험료까지를

영업보험료

제 회차

납입

5%를 할인한다. 할인한다

를","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702737)}"
bc0915af-0a6d-472b-8f90-075493e404d0,"「 계약자 또는 피보험자 의 가족」이 당사에 유지 중인 유효한 “신한올터치종합건강보 신한올터치종합건강보가족」이① 「“계약자유지중인또는유효한피보험자”의①당사에장보험 무배당 해약환급금 미지급형)”, “신한큐브종합건강보장보험(무배당, 해약환급금 해약환급금해약환급금장보험(무배당,신한큐브종합건강보장보험 무배당미지급형해약환급금 미지급형 “신한큐브종 신한큐브종미지급형 “신한올터치종합건강상해보험(무배당, 해약환급금미지급형)”,신한올터치종합건강상해보험 무배당미지급형)”,합건강상해보험(무배당, 해약환급금 미지급형)”, “신한큐브종합건강상해보험(무배당, 해 해해약환급금신한큐브종합건강상해보험 무배당합건강상해보험 무배당미지급형지환급금 미지급형)” 또는 “오렌지 큐브 종합건강상해보험(무배당, 해지환급금 미지급 미지급미지급형해지환급금오렌지또는지환급금큐브종합건강상해보험 무배당이상 계약의 계약자이거나 피보험자인 경우 경우건 이상형 형)” 중 1건피보험자인중계약자이거나계약의② “①”에서 「“계약자 또는 피보험자 의 가족」이라 함은","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702740)}"
4cdf01db-bfc0-4d49-aa49-d19282ba91c5,"미지급 미지급미지급형해지환급금오렌지또는지환급금큐브종합건강상해보험 무배당이상 계약의 계약자이거나 피보험자인 경우 경우건 이상형 형)” 중 1건피보험자인중계약자이거나계약의② “①”에서 「“계약자 또는 피보험자 의 가족」이라 함은 가족관계등록부상 또는 주민등록 주민등록피보험자”의「 계약자가족」이라②함은또는또는가족관계등록부상① 에서부모 자녀를 말한다 말한다.부상 배우자, 부모,배우자부상자녀를③ 이 계약의 계약일 이후 「 「“계약자 또는 피보험자 의 가족」이 “신한큐브종합건강보장보 신한큐브종합건강보장보계약자피보험자”의가족」이또는계약의이계약일③이후미지급형 또는 “신한올터치종합건강보장보험(무배당, 해약환 해약환험(무배당, 해약환급금 미지급형)”험 무배당신한올터치종합건강보장보험 무배당해약환급금또는계약자 는 이 사실을 포함하여 회사에 보험료 할인 할인미지급형 을 가입한 경우에 “계약자”는급금 미지급형)”을회사에이포함하여가입한사실을경우에보험료급금하고 “①”의 요건을 충족하는 경우 회사는 신청일 이후 납입하는 이 계","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702743)}"
4c164020-35a3-4ecf-bb70-555e614104ea,"는 이 사실을 포함하여 회사에 보험료 할인 할인미지급형 을 가입한 경우에 “계약자”는급금 미지급형)”을회사에이포함하여가입한사실을경우에보험료급금하고 “①”의 요건을 충족하는 경우 회사는 신청일 이후 납입하는 이 계 계경우납입하는요건을① 의을 신청해야 하고,이신청일충족하는신청해야이후을회사는할인을 적용한다 적용한다.보험료 할인을약의 보험료부터 보험료약의보험료부터또는 주민등록등본 등 가족관계를 확 확가족관계증명서 또는④ “①”부터 “③”의 경우 계약자는 가족관계증명서④등③ 의경우주민등록등본계약자는① 부터가족관계를인할 수 있는 서류를 회사에 제출해야 한다. 한다제출해야회사에인할있는서류를수","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702746)}"
598ea682-2096-4d9b-acef-15aec20fbbd7,"「 계약자 또는 피보험자 의 가족」이 당사에 유지 중인 유효한 “신한올터치종합건강보 신한올터치종합건강보

가족」이

① 「“계약자

유지

중인

또는

유효한

피보험자”의

①

당사에

장보험 무배당 해약환급금 미지급형)”, “신한큐브종합건강보장보험(무배당, 해약환급금 해약환급금

해약환급금

장보험(무배당,

신한큐브종합건강보장보험 무배당

미지급형

해약환급금 미지급형 “신한큐브종 신한큐브종

미지급형 “신한올터치종합건강상해보험(무배당, 해약환급금

미지급형)”,

신한올터치종합건강상해보험 무배당

미지급형)”,

합건강상해보험(무배당, 해약환급금 미지급형)”, “신한큐브종합건강상해보험(무배당, 해 해

해약환급금

신한큐브종합건강상해보험 무배당

합건강상해보험 무배당

미지급형

지환급금 미지급형)” 또는 “오렌지 큐브 종합건강상해보험(무배당, 해지환급금 미지급 미지급

미지급형

해지환급금

오렌지

또는

지환급금

큐브

종합건강상해보험 무배당","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702749)}"
f527961d-bb47-4327-bdbe-d59b692fe1f4,"합건강상해보험 무배당

미지급형

지환급금 미지급형)” 또는 “오렌지 큐브 종합건강상해보험(무배당, 해지환급금 미지급 미지급

미지급형

해지환급금

오렌지

또는

지환급금

큐브

종합건강상해보험 무배당

이상 계약의 계약자이거나 피보험자인 경우 경우

건 이상

형 형)” 중 1건

피보험자인

중

계약자이거나

계약의

② “①”에서 「“계약자 또는 피보험자 의 가족」이라 함은 가족관계등록부상 또는 주민등록 주민등록

피보험자”의

「 계약자

가족」이라

②

함은

또는

또는

가족관계등록부상

① 에서

부모 자녀를 말한다 말한다.

부상 배우자, 부모,

배우자

부상

자녀를

③ 이 계약의 계약일 이후 「 「“계약자 또는 피보험자 의 가족」이 “신한큐브종합건강보장보 신한큐브종합건강보장보

계약자

피보험자”의

가족」이

또는

계약의

이

계약일

③

이후

미지급형 또는 “신한올터치종합건강보장보험(무배당, 해약환 해약환

험(무배당, 해약환급금 미지급형)”

험 무배당","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702752)}"
6453e84f-c6f4-4eea-8aa9-c81f4aee849e,"계약자

피보험자”의

가족」이

또는

계약의

이

계약일

③

이후

미지급형 또는 “신한올터치종합건강보장보험(무배당, 해약환 해약환

험(무배당, 해약환급금 미지급형)”

험 무배당

신한올터치종합건강보장보험 무배당

해약환급금

또는

계약자 는 이 사실을 포함하여 회사에 보험료 할인 할인

미지급형 을 가입한 경우에 “계약자”는

급금 미지급형)”을

회사에

이

포함하여

가입한

사실을

경우에

보험료

급금

하고 “①”의 요건을 충족하는 경우 회사는 신청일 이후 납입하는 이 계 계

경우

납입하는

요건을

① 의

을 신청해야 하고,

이

신청일

충족하는

신청해야

이후

을

회사는

할인을 적용한다 적용한다.

보험료 할인을

약의 보험료부터 보험료

약의

보험료부터

또는 주민등록등본 등 가족관계를 확 확

가족관계증명서 또는

④ “①”부터 “③”의 경우 계약자는 가족관계증명서

④

등

③ 의

경우

주민등록등본

계약자는

① 부터

가족관계를","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702756)}"
fa4fdbbe-1b22-499a-9ab5-6ec518617d40,"약의

보험료부터

또는 주민등록등본 등 가족관계를 확 확

가족관계증명서 또는

④ “①”부터 “③”의 경우 계약자는 가족관계증명서

④

등

③ 의

경우

주민등록등본

계약자는

① 부터

가족관계를

인할 수 있는 서류를 회사에 제출해야 한다. 한다

제출해야

회사에

인할

있는

서류를

수

보험료 할인은 계약의 제1회(초회) 보험료에는 적용하지 않는다 않는다.가 의 보험료할인은보험료에는계약의나 “가”의제 회 초회나.적용하지

보험료 할인은 계약의 제1회(초회) 보험료에는 적용하지 않는다 않는다.

가 의 보험료

할인은

보험료에는

계약의

나 “가”의

제 회 초회

나.

적용하지
## 관한 사항 사항7. 보험료 선납에 관한선납에보험료

관한 사항 사항

7. 보험료 선납에 관한

선납에

보험료","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702759)}"
d8b033cd-6f25-49cb-b0b2-35c79f9af878,"가 의 보험료

할인은

보험료에는

계약의

나 “가”의

제 회 초회

나.

적용하지
## 관한 사항 사항7. 보험료 선납에 관한선납에보험료

관한 사항 사항

7. 보험료 선납에 관한

선납에

보험료

계약자는 당월분을 제외하여 6개월분 이하의 보험료를 선납할 수 있으며, 3개월분 이상의 보 보계약자는있으며개월분이하의당월분을수개월분보험료를이상의제외하여선납할험료를 선납하는 경우에는 해당보험료를 계약체결시점의 평균공시이율로 할인하여 영수한다. 영수한다경우에는해당보험료를선납하는험료를계약체결시점의평균공시이율로할인하여

계약자는 당월분을 제외하여 6개월분 이하의 보험료를 선납할 수 있으며, 3개월분 이상의 보 보

계약자는

있으며

개월분

이하의

당월분을

수

개월분

보험료를

이상의

제외하여

선납할

험료를 선납하는 경우에는 해당보험료를 계약체결시점의 평균공시이율로 할인하여 영수한다. 영수한다

경우에는

해당보험료를

선납하는

험료를

계약체결시점의

평균공시이율로","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702762)}"
c8f04d2b-ac8c-4f9c-a5cb-d5e3c880ec05,"수

개월분

보험료를

이상의

제외하여

선납할

험료를 선납하는 경우에는 해당보험료를 계약체결시점의 평균공시이율로 할인하여 영수한다. 영수한다

경우에는

해당보험료를

선납하는

험료를

계약체결시점의

평균공시이율로

할인하여
8. 해지계약의 부활(효력회복)에 관한 사항 사항해지계약의부활 효력회복 에관한

8. 해지계약의 부활(효력회복)에 관한 사항 사항

해지계약의

부활 효력회복 에

관한","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702765)}"
32652754-71d6-4b37-a1ca-4d2dc26423dc,계약이 해 해약관 [보험료의 납입이 연체되는 경우 납입최고 독촉 와 계약의 해지] 조항에 따라 계약이계약의납입이납입최고(독촉)와보험료의해지경우약관연체되는조항에따라해약환급금을 받지 않은 경우(보험계약대출 등에 따라 해약환급금이 차감되었으 차감되었으않은지되었으나 해약환급금을경우 보험계약대출따라해약환급금이받지등에지되었으나받지 않은 경우 또는 해약환급금이 없는 경우를 포함한다) 계약자는 해지된 날부터 3년 년나 받지계약자는포함한다나날부터해약환급금이또는해지된않은경우없는경우를있다. 회사가 부활 효력이내에 회사가 정한 절차에 따라 계약의 부활 효력회복 을 청약할 수 있다따라수정한부활(효력회복)을회사가청약할절차에이내에회사가부활(효력계약의연체된 보험료에 「9. 연체 연체승낙한 때에 계약자는 부활 효력회복 을 청약한 날까지의 연체된청약한계약자는회복)을 승낙한부활(효력회복)을「보험료에날까지의때에회복 을관한 사항」에서 정한 연체이율로 계산한 금액을 더하여 납입하여야 한다. 한다납입하여야연체이율로더하여계산한정한이율에,"{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702768)}"
7e009ad2-d565-4bdb-8876-43544dece544,부활 효력회복 을 청약한 날까지의 연체된청약한계약자는회복)을 승낙한부활(효력회복)을「보험료에날까지의때에회복 을관한 사항」에서 정한 연체이율로 계산한 금액을 더하여 납입하여야 한다. 한다납입하여야연체이율로더하여계산한정한이율에 관한이율에금액을사항」에서,"{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702770)}"
fc0c7795-963e-4e1a-b4e2-38072dd0b999,"계약이 해 해

약관 [보험료의 납입이 연체되는 경우 납입최고 독촉 와 계약의 해지] 조항에 따라 계약이

계약의

납입이

납입최고(독촉)와

보험료의

해지

경우

약관

연체되는

조항에

따라

해약환급금을 받지 않은 경우(보험계약대출 등에 따라 해약환급금이 차감되었으 차감되었으

않은

지되었으나 해약환급금을

경우 보험계약대출

따라

해약환급금이

받지

등에

지되었으나

받지 않은 경우 또는 해약환급금이 없는 경우를 포함한다) 계약자는 해지된 날부터 3년 년

나 받지

계약자는

포함한다

나

날부터

해약환급금이

또는

해지된

않은

경우

없는

경우를

있다. 회사가 부활 효력

이내에 회사가 정한 절차에 따라 계약의 부활 효력회복 을 청약할 수 있다

따라

수

정한

부활(효력회복)을

회사가

청약할

절차에

이내에

회사가

부활(효력

계약의

연체된 보험료에 「9. 연체 연체

승낙한 때에 계약자는 부활 효력회복 을 청약한 날까지의 연체된

청약한","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702774)}"
498c3c85-1d5c-44ca-99a7-1352118c0aa7,"따라

수

정한

부활(효력회복)을

회사가

청약할

절차에

이내에

회사가

부활(효력

계약의

연체된 보험료에 「9. 연체 연체

승낙한 때에 계약자는 부활 효력회복 을 청약한 날까지의 연체된

청약한

계약자는

회복)을 승낙한

부활(효력회복)을

「

보험료에

날까지의

때에

회복 을

관한 사항」에서 정한 연체이율로 계산한 금액을 더하여 납입하여야 한다. 한다

납입하여야

연체이율로

더하여

계산한

정한

이율에 관한

이율에

금액을

사항」에서
신한간편가입큐브종합건강보장보험 무배당 해약환급금 - 미지급형 미지급형)해약환급금신한간편가입큐브종합건강보장보험(무배당,- 2 2--

신한간편가입큐브종합건강보장보험 무배당 해약환급금 - 미지급형 미지급형)

해약환급금

신한간편가입큐브종합건강보장보험(무배당,

- 2 2

-

-

사업방법서 사업방법서

## 9. 연체이율에 관한 사항 사항연체이율에관한

9. 연체이율에 관한 사항 사항

연체이율에

관한","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702776)}"
0229b670-9d34-4e2e-ba07-f321677186a5,"해약환급금

신한간편가입큐브종합건강보장보험(무배당,

- 2 2

-

-

사업방법서 사업방법서

## 9. 연체이율에 관한 사항 사항연체이율에관한

9. 연체이율에 관한 사항 사항

연체이율에

관한

이 계약의 부활(효력회복)시 연체보험료에 대한 연체이율은 연체기간에 대하여 “이 계약의 체 체계약의연체보험료에이이부활 효력회복 시연체이율은대하여연체기간에대한계약의상품별로 회사가 정하는 이율로 한다. 한다이율로범위 내에서 각 상품별로회사가정하는평균공시이율 범위결시점 평균공시이율+1%”내에서각결시점

이 계약의 부활(효력회복)시 연체보험료에 대한 연체이율은 연체기간에 대하여 “이 계약의 체 체

계약의

연체보험료에

이

이

부활 효력회복 시

연체이율은

대하여

연체기간에

대한

계약의

상품별로 회사가 정하는 이율로 한다. 한다

이율로

범위 내에서 각 상품별로

회사가

정하는

평균공시이율 범위

결시점 평균공시이율+1%”

내에서

각","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702779)}"
666fe3b0-cb74-4d6f-ad60-9eb708fbbb49,"연체이율은

대하여

연체기간에

대한

계약의

상품별로 회사가 정하는 이율로 한다. 한다

이율로

범위 내에서 각 상품별로

회사가

정하는

평균공시이율 범위

결시점 평균공시이율+1%”

내에서

각

결시점
## 관한 사항 사항10. 중도인출에 관한중도인출에

관한 사항 사항

10. 중도인출에 관한

중도인출에

### 해당사항 없음 없음해당사항

해당사항 없음 없음

해당사항
## 11. 공시이율에 관한 사항 사항관한공시이율에

11. 공시이율에 관한 사항 사항

관한

공시이율에

해당사항 없음 없음

해당사항
## 보험계약대출에 관한 사항 사항12. 보험계약대출에관한

보험계약대출에 관한 사항 사항

12. 보험계약대출에

관한","{'source': 'processed_txt/사업방법서_신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)_20240503_P23.txt', 'last_modified_datetime': datetime.datetime(2024, 9, 6, 17, 9, 29, 702782)}"
